Id	Name	Element Type	Element Category	Unique Id2	WorksetId
606643	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941b3	Shared Levels & Grids
606644	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941b4	Shared Levels & Grids
606645	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941b5	Shared Levels & Grids
606646	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941b6	Shared Levels & Grids
606647	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941b7	Shared Levels & Grids
606648	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941b8	Shared Levels & Grids
606649	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941b9	Shared Levels & Grids
606650	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941ba	Shared Levels & Grids
606651	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941bb	Shared Levels & Grids
606652	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941bc	Shared Levels & Grids
606653	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941bd	Shared Levels & Grids
606654	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941be	Shared Levels & Grids
606655	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941bf	Shared Levels & Grids
606677	Grid Line		Walls - Curtain Wall Grids	0f5b0471-f265-48b9-af77-674f69a9557e-000941d5	Shared Levels & Grids
606678	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	0f5b0471-f265-48b9-af77-674f69a9557e-000941d6	Shared Levels & Grids
606679	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	0f5b0471-f265-48b9-af77-674f69a9557e-000941d7	Shared Levels & Grids
606680	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	0f5b0471-f265-48b9-af77-674f69a9557e-000941d8	Shared Levels & Grids
606681	Grid Line		Walls - Curtain Wall Grids	0f5b0471-f265-48b9-af77-674f69a9557e-000941d9	Shared Levels & Grids
606682	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	0f5b0471-f265-48b9-af77-674f69a9557e-000941da	Shared Levels & Grids
606683	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	0f5b0471-f265-48b9-af77-674f69a9557e-000941db	Shared Levels & Grids
606684	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	0f5b0471-f265-48b9-af77-674f69a9557e-000941dc	Shared Levels & Grids
606685	Grid Line		Walls - Curtain Wall Grids	0f5b0471-f265-48b9-af77-674f69a9557e-000941dd	Shared Levels & Grids
606686	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	0f5b0471-f265-48b9-af77-674f69a9557e-000941de	Shared Levels & Grids
606687	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	0f5b0471-f265-48b9-af77-674f69a9557e-000941df	Shared Levels & Grids
606688	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	0f5b0471-f265-48b9-af77-674f69a9557e-000941e0	Shared Levels & Grids
606689	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941e1	Shared Levels & Grids
606690	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941e2	Shared Levels & Grids
606691	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941e3	Shared Levels & Grids
606692	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941e4	Shared Levels & Grids
606693	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941e5	Shared Levels & Grids
606694	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941e6	Shared Levels & Grids
606695	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941e7	Shared Levels & Grids
606696	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941e8	Shared Levels & Grids
606697	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941e9	Shared Levels & Grids
606698	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941ea	Shared Levels & Grids
606699	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941eb	Shared Levels & Grids
606700	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941ec	Shared Levels & Grids
606701	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941ed	Shared Levels & Grids
606702	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941ee	Shared Levels & Grids
606703	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941ef	Shared Levels & Grids
606704	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941f0	Shared Levels & Grids
606705	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941f1	Shared Levels & Grids
606706	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941f2	Shared Levels & Grids
606707	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941f3	Shared Levels & Grids
606708	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941f4	Shared Levels & Grids
606709	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	0f5b0471-f265-48b9-af77-674f69a9557e-000941f5	Shared Levels & Grids
606804	Model Lines		Lines - <Sketch>	0f5b0471-f265-48b9-af77-674f69a9557e-00094254	Shared Levels & Grids
606810	Model Lines		Lines - <Sketch>	0f5b0471-f265-48b9-af77-674f69a9557e-0009425a	Shared Levels & Grids
606856	Model Lines		Lines - <Sketch>	0f5b0471-f265-48b9-af77-674f69a9557e-00094288	Shared Levels & Grids
606870	Model Lines		Lines - <Sketch>	0f5b0471-f265-48b9-af77-674f69a9557e-00094296	Shared Levels & Grids
606921	Model Lines		Lines - <Sketch>	0f5b0471-f265-48b9-af77-674f69a9557e-000942c9	Shared Levels & Grids
606960	Model Lines		Lines - <Sketch>	0f5b0471-f265-48b9-af77-674f69a9557e-000942f0	Shared Levels & Grids
607001	Model Lines		Lines - <Sketch>	0f5b0471-f265-48b9-af77-674f69a9557e-00094319	Shared Levels & Grids
610397	Cornice	ElementType	Walls - Wall Sweeps	0f5b0471-f265-48b9-af77-674f69a9557e-0009505d	Shared Levels & Grids
610398	Cornice	ElementType	Walls - Wall Sweeps	0f5b0471-f265-48b9-af77-674f69a9557e-0009505e	Shared Levels & Grids
612680	"Wall - 8"""	"Wall - 8"""	Walls	0f5b0471-f265-48b9-af77-674f69a9557e-00095948	Shared Levels & Grids
612681	"Wall - 8"""	"Wall - 8"""	Walls	0f5b0471-f265-48b9-af77-674f69a9557e-00095949	Shared Levels & Grids
612688	Cornice	ElementType	Walls - Wall Sweeps	0f5b0471-f265-48b9-af77-674f69a9557e-00095950	Shared Levels & Grids
612689	Cornice	ElementType	Walls - Wall Sweeps	0f5b0471-f265-48b9-af77-674f69a9557e-00095951	Shared Levels & Grids
612852	"Wall - 8"""	"Wall - 8"""	Walls	0f5b0471-f265-48b9-af77-674f69a9557e-000959f4	Shared Levels & Grids
612853	"Wall - 8"""	"Wall - 8"""	Walls	0f5b0471-f265-48b9-af77-674f69a9557e-000959f5	Shared Levels & Grids
612860	Cornice	ElementType	Walls - Wall Sweeps	0f5b0471-f265-48b9-af77-674f69a9557e-000959fc	Shared Levels & Grids
612861	Cornice	ElementType	Walls - Wall Sweeps	0f5b0471-f265-48b9-af77-674f69a9557e-000959fd	Shared Levels & Grids
612863	"Wall - 8"""	"Wall - 8"""	Walls	0f5b0471-f265-48b9-af77-674f69a9557e-000959ff	Shared Levels & Grids
612864	"Wall - 8"""	"Wall - 8"""	Walls	0f5b0471-f265-48b9-af77-674f69a9557e-00095a00	Shared Levels & Grids
612865	Cornice	ElementType	Walls - Wall Sweeps	0f5b0471-f265-48b9-af77-674f69a9557e-00095a01	Shared Levels & Grids
612866	Cornice	ElementType	Walls - Wall Sweeps	0f5b0471-f265-48b9-af77-674f69a9557e-00095a02	Shared Levels & Grids
613605	"Wall - 8"""	"Wall - 8"""	Walls	0dde6d7a-393f-4491-9800-c6314462df44-00095ce5	Shared Levels & Grids
613606	"Wall - 8"""	"Wall - 8"""	Walls	0dde6d7a-393f-4491-9800-c6314462df44-00095ce6	Shared Levels & Grids
613613	Cornice	ElementType	Walls - Wall Sweeps	0dde6d7a-393f-4491-9800-c6314462df44-00095ced	Shared Levels & Grids
613614	Cornice	ElementType	Walls - Wall Sweeps	0dde6d7a-393f-4491-9800-c6314462df44-00095cee	Shared Levels & Grids
613616	"Wall - 8"""	"Wall - 8"""	Walls	0dde6d7a-393f-4491-9800-c6314462df44-00095cf0	Shared Levels & Grids
613617	"Wall - 8"""	"Wall - 8"""	Walls	0dde6d7a-393f-4491-9800-c6314462df44-00095cf1	Shared Levels & Grids
613618	Cornice	ElementType	Walls - Wall Sweeps	0dde6d7a-393f-4491-9800-c6314462df44-00095cf2	Shared Levels & Grids
613619	Cornice	ElementType	Walls - Wall Sweeps	0dde6d7a-393f-4491-9800-c6314462df44-00095cf3	Shared Levels & Grids
613620	"Wall - 8"""	"Wall - 8"""	Walls	0dde6d7a-393f-4491-9800-c6314462df44-00095cf4	Shared Levels & Grids
613621	"Wall - 8"""	"Wall - 8"""	Walls	0dde6d7a-393f-4491-9800-c6314462df44-00095cf5	Shared Levels & Grids
613622	Cornice	ElementType	Walls - Wall Sweeps	0dde6d7a-393f-4491-9800-c6314462df44-00095cf6	Shared Levels & Grids
613623	Cornice	ElementType	Walls - Wall Sweeps	0dde6d7a-393f-4491-9800-c6314462df44-00095cf7	Shared Levels & Grids
613625	"Wall - 8"""	"Wall - 8"""	Walls	0dde6d7a-393f-4491-9800-c6314462df44-00095cf9	Shared Levels & Grids
613626	"Wall - 8"""	"Wall - 8"""	Walls	0dde6d7a-393f-4491-9800-c6314462df44-00095cfa	Shared Levels & Grids
613627	Cornice	ElementType	Walls - Wall Sweeps	0dde6d7a-393f-4491-9800-c6314462df44-00095cfb	Shared Levels & Grids
613628	Cornice	ElementType	Walls - Wall Sweeps	0dde6d7a-393f-4491-9800-c6314462df44-00095cfc	Shared Levels & Grids
618612	72'' x 84''	"Family Type: 72'' x 84'', Family: Door-Passage-Uneven-Flush"	Doors	fa03f116-37f9-4913-86b8-bfce67689616-00097074	Shared Levels & Grids
621623	72'' x 84''	"Family Type: 72'' x 84'', Family: Door-Passage-Uneven-Flush"	Doors	fa03f116-37f9-4913-86b8-bfce67689616-00097c37	Shared Levels & Grids
622365	Linear Dimension Style	DimensionType	Constraints	fa03f116-37f9-4913-86b8-bfce67689616-00097f1d	Shared Levels & Grids
623668	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	5fae13ba-80db-405a-8852-dd964b1cad4f-00098434	Shared Levels & Grids
623669	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	5fae13ba-80db-405a-8852-dd964b1cad4f-00098435	Shared Levels & Grids
623703	"24"" x 24"""	"Family Type: 24"" x 24"", Family: Rectangular Column"	Columns	5fae13ba-80db-405a-8852-dd964b1cad4f-00098457	Shared Levels & Grids
623789	"42"" x 84"""	"Family Type: 42"" x 84"", Family: Door-Single-Panel"	Doors	5fae13ba-80db-405a-8852-dd964b1cad4f-000984ad	Shared Levels & Grids
624293	"Wall - 8"""	"Wall - 8"""	Walls	5fae13ba-80db-405a-8852-dd964b1cad4f-000986a5	Shared Levels & Grids
624294	"Wall - 8"""	"Wall - 8"""	Walls	5fae13ba-80db-405a-8852-dd964b1cad4f-000986a6	Shared Levels & Grids
624299	Cornice	ElementType	Walls - Wall Sweeps	5fae13ba-80db-405a-8852-dd964b1cad4f-000986ab	Shared Levels & Grids
624300	Cornice	ElementType	Walls - Wall Sweeps	5fae13ba-80db-405a-8852-dd964b1cad4f-000986ac	Shared Levels & Grids
624302	"Wall - 8"""	"Wall - 8"""	Walls	5fae13ba-80db-405a-8852-dd964b1cad4f-000986ae	Shared Levels & Grids
624303	"Wall - 8"""	"Wall - 8"""	Walls	5fae13ba-80db-405a-8852-dd964b1cad4f-000986af	Shared Levels & Grids
624304	Cornice	ElementType	Walls - Wall Sweeps	5fae13ba-80db-405a-8852-dd964b1cad4f-000986b0	Shared Levels & Grids
624305	Cornice	ElementType	Walls - Wall Sweeps	5fae13ba-80db-405a-8852-dd964b1cad4f-000986b1	Shared Levels & Grids
624378	"Wall - 8"""	"Wall - 8"""	Walls	5fae13ba-80db-405a-8852-dd964b1cad4f-000986fa	Shared Levels & Grids
624379	"Wall - 8"""	"Wall - 8"""	Walls	5fae13ba-80db-405a-8852-dd964b1cad4f-000986fb	Shared Levels & Grids
624380	Cornice	ElementType	Walls - Wall Sweeps	5fae13ba-80db-405a-8852-dd964b1cad4f-000986fc	Shared Levels & Grids
624381	Cornice	ElementType	Walls - Wall Sweeps	5fae13ba-80db-405a-8852-dd964b1cad4f-000986fd	Shared Levels & Grids
624383	"Wall - 8"""	"Wall - 8"""	Walls	5fae13ba-80db-405a-8852-dd964b1cad4f-000986ff	Shared Levels & Grids
624384	"Wall - 8"""	"Wall - 8"""	Walls	5fae13ba-80db-405a-8852-dd964b1cad4f-00098700	Shared Levels & Grids
624385	Cornice	ElementType	Walls - Wall Sweeps	5fae13ba-80db-405a-8852-dd964b1cad4f-00098701	Shared Levels & Grids
624386	Cornice	ElementType	Walls - Wall Sweeps	5fae13ba-80db-405a-8852-dd964b1cad4f-00098702	Shared Levels & Grids
624445	5th Floor Curtain Walls	5th Floor Curtain Walls	Walls	5fae13ba-80db-405a-8852-dd964b1cad4f-0009873d	Shared Levels & Grids
624446	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	5fae13ba-80db-405a-8852-dd964b1cad4f-0009873e	Shared Levels & Grids
624447	Grid Line		Walls - Curtain Wall Grids	5fae13ba-80db-405a-8852-dd964b1cad4f-0009873f	Shared Levels & Grids
624448	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	5fae13ba-80db-405a-8852-dd964b1cad4f-00098740	Shared Levels & Grids
624449	Grid Line		Walls - Curtain Wall Grids	5fae13ba-80db-405a-8852-dd964b1cad4f-00098741	Shared Levels & Grids
624450	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	5fae13ba-80db-405a-8852-dd964b1cad4f-00098742	Shared Levels & Grids
624451	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-00098743	Shared Levels & Grids
624452	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-00098744	Shared Levels & Grids
624453	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-00098745	Shared Levels & Grids
624454	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-00098746	Shared Levels & Grids
624455	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-00098747	Shared Levels & Grids
624456	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-00098748	Shared Levels & Grids
624457	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-00098749	Shared Levels & Grids
624458	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-0009874a	Shared Levels & Grids
624459	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-0009874b	Shared Levels & Grids
624460	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-0009874c	Shared Levels & Grids
624461	Grid Line		Walls - Curtain Wall Grids	5fae13ba-80db-405a-8852-dd964b1cad4f-0009874d	Shared Levels & Grids
624462	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	5fae13ba-80db-405a-8852-dd964b1cad4f-0009874e	Shared Levels & Grids
624463	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	5fae13ba-80db-405a-8852-dd964b1cad4f-0009874f	Shared Levels & Grids
624464	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	5fae13ba-80db-405a-8852-dd964b1cad4f-00098750	Shared Levels & Grids
624465	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-00098751	Shared Levels & Grids
624466	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-00098752	Shared Levels & Grids
624467	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-00098753	Shared Levels & Grids
624468	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-00098754	Shared Levels & Grids
624469	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-00098755	Shared Levels & Grids
624470	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-00098756	Shared Levels & Grids
624471	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-00098757	Shared Levels & Grids
624540	5th Floor Curtain Walls	5th Floor Curtain Walls	Walls	5fae13ba-80db-405a-8852-dd964b1cad4f-0009879c	Shared Levels & Grids
624541	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	5fae13ba-80db-405a-8852-dd964b1cad4f-0009879d	Shared Levels & Grids
624542	Grid Line		Walls - Curtain Wall Grids	5fae13ba-80db-405a-8852-dd964b1cad4f-0009879e	Shared Levels & Grids
624543	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	5fae13ba-80db-405a-8852-dd964b1cad4f-0009879f	Shared Levels & Grids
624544	Grid Line		Walls - Curtain Wall Grids	5fae13ba-80db-405a-8852-dd964b1cad4f-000987a0	Shared Levels & Grids
624545	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	5fae13ba-80db-405a-8852-dd964b1cad4f-000987a1	Shared Levels & Grids
624546	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-000987a2	Shared Levels & Grids
624547	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-000987a3	Shared Levels & Grids
624548	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-000987a4	Shared Levels & Grids
624549	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-000987a5	Shared Levels & Grids
624550	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-000987a6	Shared Levels & Grids
624551	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-000987a7	Shared Levels & Grids
624552	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-000987a8	Shared Levels & Grids
624553	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-000987a9	Shared Levels & Grids
624554	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-000987aa	Shared Levels & Grids
624555	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-000987ab	Shared Levels & Grids
624556	Grid Line		Walls - Curtain Wall Grids	5fae13ba-80db-405a-8852-dd964b1cad4f-000987ac	Shared Levels & Grids
624557	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	5fae13ba-80db-405a-8852-dd964b1cad4f-000987ad	Shared Levels & Grids
624558	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	5fae13ba-80db-405a-8852-dd964b1cad4f-000987ae	Shared Levels & Grids
624559	Glazed	"Family Type: Glazed, Family: System Panel"	Curtain Panels	5fae13ba-80db-405a-8852-dd964b1cad4f-000987af	Shared Levels & Grids
624560	2x5	"Family Type: 2x5, Family: Rectangular Mullion"	Curtain Wall Mullions	5fae13ba-80db-405a-8852-dd964b1cad4f-000987b0	Shared Levels & Grids
